carrier_id,name,country,industry,revenue_usd,ebitda_margin,current_ratio,quick_ratio,debt_to_equity,interest_coverage,on_time_delivery_rate,lead_time_mean,lead_time_std,inventory_turnover,supplier_concentration_hhi,customer_concentration_hhi,dso,dpo,dio,cash_conversion_cycle,fill_rate,freight_cost_ratio,capacity_utilization,betweenness_centrality,clustering_coeff,pagerank,country_risk_score,natural_disaster_exposure,geopolitical_risk,port_proximity_score,carrier_failure,carrier_tenure_days,carrier_type,region,fleet_size,credit_score,damage_rate,cost_per_kg
SUP-0116,Kramer Stiftung & Co. KG,BR,Machinery,27339222.956292186,0.09204752138139537,1.8088670441324675,1.3497696421471388,1.755237157234912,3.589918258299525,0.9057891119770065,24.923405107492016,2.611805415631243,9.279198492286568,2549.144491254289,707.4542397191033,46.92164222854583,33.6502348971607,22.78114801743025,36.052555348815375,0.9486496574209191,0.0579579804448544,0.6129371563549664,0.044145971717845366,0.5539995673290009,9.631944996625284e-05,0.4665952425164086,0.5895289421557567,0.43131666873787566,0.6090665922808092,0,3634,Rail,MEA,496,645,0.04684806983402068,3.1997547169339957
SUP-0117,双敏电子信息有限公司,TH,Pharmaceuticals,30122755.81475676,0.06572567358886973,3.033451582731984,2.486353627896291,2.526146796445471,12.074308221333387,0.8458760269250595,8.811861581031005,2.150729636814359,10.93580505518156,3306.4764515127904,5145.4587501371825,57.39277280447061,30.932222045843186,32.16442942943077,58.62498018805819,0.901691618336856,0.08478282293980523,0.7919351715966967,0.00045893374389058744,0.29461560384633856,0.004130263486010199,0.36497858093547264,0.6672067682459365,0.3010498627399778,0.7189347016950622,0,2152,Road,AMER,31,653,0.10857636741647764,3.932863570646122
SUP-0118,Smith LLC,DE,Electronics,10674130.634234948,0.04892121995728642,1.2127683894883077,0.931072697217936,1.6779214576332302,4.623888734403881,0.9934945074515007,8.465406219743993,2.2810124746258054,20.0,2379.277653061874,3028.7412563125317,35.40890758924832,10.621852056102936,38.93533386746307,63.72238940060845,0.9653770494126082,0.20481840023851755,0.36954281792131344,0.000892600767128754,0.09478921239855499,0.00017647279373911423,0.04578175295505352,0.2244699395714435,0.06343130502640001,0.8462652944148075,0,2648,Air,AMER,330,313,0.00757792633105042,4.524448056825702
SUP-0119,前田農林株式会社,KR,Electronics,1474428.0065891615,0.18817603408550052,1.7523575977963382,1.0307644902654385,0.7875639918839732,6.248460192752179,0.8310660145070013,22.432473753987953,5.0087109912743975,14.931137320268231,2236.146194828647,2072.8107354482436,43.03854185829621,68.1826915771027,54.20660805808766,29.062458339281164,0.9551225201677485,0.11910185000220568,0.5108683041530868,0.03374174341401322,0.17338027363292988,0.0007647929284551756,0.26346028992615933,0.3342695427986543,0.2909435769254137,0.8813885067718042,0,1815,Multimodal,LATAM,473,776,0.02577860983108944,4.404648123284203
SUP-0120,Jordan PLC,KR,Machinery,1102123.7904917775,0.12356721845108036,1.2970633833140852,0.9855439260469717,0.31254636642000777,4.7396669594973675,0.9635703080918915,9.692742382084218,3.7145121963592067,8.117005431724005,3191.2833322557976,1648.2291191170282,30.271404112433892,20.95319620756821,16.778442337795603,26.096650242661283,0.9236360821520248,0.0957317641646465,0.46588579355135973,0.0008309167431366446,0.4308920517607051,0.0015154672519650393,0.16006425446451183,0.19437549799310921,0.24034588429564038,0.8789132678471745,0,80,Ocean,LATAM,424,642,0.014125672506584955,1.7458011250971508
SUP-0121,유한회사 국민,VN,Apparel,89208757.10572082,0.13061347545204025,1.3991971162856969,0.972854306475414,1.0138221129761154,8.831115179540491,0.8546767960681287,9.92165798665628,3.9526310946129932,4.73173653003156,1783.2553169254675,2667.1784392109544,26.09362109872022,68.08283341992082,18.14690384733893,-23.842308473861664,0.9053385446605915,0.08287970817033946,0.889363674574651,0.10612673670161504,0.08899084762219837,0.0007289185686984342,0.4276419953532383,0.5980439584462228,0.49619990505478334,0.6565885129230818,0,334,Air,MEA,199,849,0.020911223089620675,3.6739167692001655
SUP-0122,Gomez Inc,CN,Consumer Goods,13888890.304141989,0.11163429823700266,1.6243746446222012,1.341147703541296,2.1309487765160235,2.5897846090325576,0.9667938404689815,10.10901766402671,3.467402346189047,16.64339957109031,3071.1080796806195,3257.983560252161,55.1783282605776,16.781941670762926,51.666679257063194,90.06306584687786,0.8243368082251599,0.03625795989830654,0.6796779499573882,0.050776207312779965,0.24681862387271847,1.762868872478439e-05,0.44134625708341124,0.5653444110346529,0.5051611602213212,0.8332115273701634,0,1003,Multimodal,AMER,56,559,0.001805510957818503,4.609423645592727
SUP-0123,(유) 시너지,DE,Apparel,7332464.2237486765,0.1100829129374043,2.46994769050904,1.9563228936183328,1.0921434150353502,2.0396152386953803,0.8476062643421485,11.793039794330106,3.8961077207196317,6.145488435187656,5274.787027636378,246.12586514578135,42.73414883444754,21.650737890664757,15.263749685199562,36.347160628982344,0.8042969676251954,0.02155543788932427,0.8508367624239135,0.05684245111742218,0.15207922935388668,0.0013030545675281784,0.09801723602341902,0.11621765007245333,0.06551982869578583,0.835530656344245,0,912,Air,LATAM,462,637,0.02587697480618366,3.8935253390281326
SUP-0124,Gutierrez-Maxwell,CN,Consumer Goods,24569373.6928582,0.07694556826056564,2.830057926593508,1.6449440190552793,2.1830151627367456,2.688918444973712,0.9056577443470463,5.546576840924625,1.129109553255408,5.317064587961214,3464.2454466612,2111.2038856161207,44.52930179409444,12.414439202733417,32.34958838068999,64.46445097205101,0.9853656873073549,0.049947432583124805,0.5908064637181529,0.0018654701490055008,0.11836949704217412,0.005305128827426535,0.469948213135477,0.5342360060831057,0.529880853853425,0.8038766165205218,1,3072,Road,LATAM,461,542,0.02166776956355445,3.961362779269201
SUP-0125,주식회사 푸른유통,JP,Apparel,118433775.5059691,0.18161054337471547,1.8859706902350928,1.1130521732976748,1.4758541479625649,4.853831053426322,0.9533461669404215,9.302935018239493,2.367583559907852,5.998222041649503,1814.197900939507,3441.295167454152,66.74277549898233,34.63448944585152,43.861893095019205,75.97017914815001,0.9528861011886378,0.1590140273680575,0.7652174121828268,0.03881130965078743,0.1530995172273894,0.0023602735485779027,0.1336729903254521,0.8806404090412963,0.1603357714363471,0.8381899426188489,0,3083,Multimodal,EMEA,291,789,0.02389278749078615,5.7201537557270274
SUP-0126,毕博诚信息有限公司,US,Machinery,34647214.336964674,0.19996817050947252,1.47258827393975,0.8406760541626102,2.923669899823294,3.7559639809354404,0.9074330298202102,13.669731507897577,2.2460772303105787,3.950554230351135,2518.4336729780966,3323.8549590322104,24.000221663214635,19.28827255673125,49.79093727133948,54.50288637782287,0.9492494428147263,0.04294979031418097,0.7945294498643576,0.016260995734398057,0.32256291398069836,2.9986386241695288e-05,0.11662539980197807,0.4415012857485682,0.12047816813799436,0.6935447713582505,0,3121,Road,EMEA,489,757,0.053179471003145344,2.6130585839526455
SUP-0127,Fiebig Bolnbach AG & Co. KGaA,CN,Electronics,6503754.130737249,0.138405387708073,3.4827480788716016,2.4308657353584047,1.1307373880826186,7.910728697996359,0.9045970212133306,13.621085112749043,4.381333172679049,5.856135730509177,2393.2336319598144,3472.995104240277,29.346975534507,19.507518168355237,37.68043341744334,47.5198907835951,0.8617743819577748,0.0766681412852485,0.6885622556373951,0.022310823557039464,0.2089366228417103,0.0176342964048889,0.5122240075224895,0.48904896978378304,0.5247907823747647,0.7670123250976091,0,2338,Road,LATAM,7,799,0.019900149393813463,1.9857146867155486
SUP-0128,吉田ガス株式会社,CN,Food & Beverage,280640742.05518264,0.14993292500547414,1.4502466647727,0.8327773579444713,1.7870547898369735,12.727759046243756,0.7993745163120946,21.736579362667857,1.908092907193007,6.57612611085069,3153.077899802481,4586.313576631142,38.98485898263375,17.304979857734683,33.68732454945585,55.367203674354926,0.9027195280753607,0.10530376162250417,0.6917346059300009,0.05201211620314123,0.41715214885440355,9.928128974684837e-05,0.4339983655727083,0.5942829356569282,0.3573587712055901,0.7706293469090213,0,2043,Ocean,APAC,310,577,0.06692432567934775,3.765629723793803
SUP-0129,Hentschel Ullmann KGaA,KR,Metals,568419923.7786837,0.13924615595041578,1.3891044038302494,1.0655868513943743,1.828564145113399,2.053055826294694,0.8087764590947517,30.56012672644272,3.0402701616046315,10.647533860070928,924.0071749739604,2748.7511669116793,29.203095236178854,40.89230997072866,61.70009248509288,50.010877750543074,0.9688768910318357,0.10645060723683329,0.812124070422863,0.03041519809678395,0.45071043157748547,0.0001438980798625835,0.320956518377715,0.3257451387576863,0.3167408533364355,0.9526655784090035,0,2379,Air,EMEA,24,735,0.030906014364059924,6.567000627424733
SUP-0130,有限会社鈴木食品,CN,Semiconductors,64949026.37853281,0.17152962441877503,0.9680389902105448,0.6928328376422214,3.3233094993796635,2.49139044609476,0.9375630234726576,25.951819514827616,0.8823255819729272,6.085785660786525,1396.8251672923407,595.6050317226764,50.061618371113205,39.82860850086218,46.64673628841907,56.879746158670095,0.9005508766417955,0.12102130479068585,0.7078553835698406,0.0017339368400890083,0.38261916243574207,0.002343851627916634,0.4337436375277826,0.5375502028510218,0.44434526028931703,0.8074857770189259,0,1502,Road,LATAM,468,497,0.15307136932586643,10.420515629974046
SUP-0131,Cook-Oliver,SG,Metals,169324410.68617985,0.30794198787662014,2.5063498978594674,2.0069985423326804,0.4848176763369921,1.420499350885075,0.933206002277594,19.24644160651402,4.883498909246761,3.920700665702687,2357.400429735148,4176.953020812955,33.95514237608038,61.856275470469775,29.267909854771602,1.3667767603822085,0.8806526999298302,0.06618244466497762,0.8792626301561406,0.09755480008959533,0.284121143769827,0.0014308109151437512,0.07918651683651012,0.2355633092052337,0.0642696348173814,1.0,0,2456,Multimodal,MEA,341,553,0.10084390023376762,6.626416229699943
SUP-0132,Käster Losekann KGaA,KR,Electronics,289573582.48894274,0.11825181518464212,2.204440373260101,1.3974801451376158,1.0252690185414164,22.74393218337435,0.9531228461224465,11.309382654712639,3.2705079270270705,3.3138608260816,5791.279019342153,1264.3153939400004,24.60591538904707,22.776227797468575,41.2174391996128,43.04712679119129,0.9785214282398922,0.08782402445203705,0.7908991182907321,0.08825468223926895,0.31280346197318315,0.0008183066282924571,0.2430626326249136,0.3047523531548794,0.37790684674613617,0.9056591074996236,0,2905,Air,AMER,457,718,0.006496771628278352,2.1508607698029936
SUP-0133,(유) 보람뷰티,US,Pharmaceuticals,231525049.96041986,0.06388329339411575,3.40532935172732,2.403284748444827,2.245907482240806,5.718666216670163,0.9383409313489148,8.921512232564428,0.5103175279813622,8.205337636292718,2051.7111829877645,3556.6718992899437,37.573862788642955,32.704992706967126,48.988447809636455,53.857317891312285,0.7566049944536263,0.054964159887616396,0.8471299997998548,0.0008701400117705089,0.1503827284168355,0.00030877877945951414,0.16156093043161623,0.5165680596207624,0.12343936141150952,0.7294972864599419,0,2791,Multimodal,EMEA,283,344,0.11027673292696881,3.9901003474071044
SUP-0134,田中電気有限会社,KR,Electronics,82490884.49455567,0.2520262085719043,1.0866971889801214,0.6359829072714436,3.412816446774137,6.578730910833352,0.954327334082295,12.291884111397755,2.7560148847105115,7.662305570148158,5807.312061002435,1259.7334426507173,39.17878919240126,17.890429785910065,95.49927164710262,116.7876310535938,0.9434290473204799,0.07622008205596631,0.60698309944311,0.03615044810292459,0.5987439504932804,0.0053402062353571185,0.2290075902552024,0.30756039427787546,0.3277957316381196,0.8740278501522071,0,2252,Road,AMER,46,690,0.021974835971255036,5.095293092527487
SUP-0135,Täsche,CN,Electronics,79932580.54554246,0.18258449621112666,2.553464953805823,2.0820519164592732,1.5589973769996865,1.5339303411538183,0.944554631599152,16.32649722989777,2.772779174224031,5.600431477874699,2593.6805655641997,3023.5679458617997,53.19012852870033,26.20589514275727,59.92907826425279,86.91331165019585,0.9750174768798888,0.05040642726554091,0.4279859576917219,0.035474599676830636,0.33908794583605284,0.0006838548479099283,0.4548067486872875,0.616196383329034,0.49396223645825116,0.848192060357346,1,240,Road,LATAM,18,308,0.00835777161993235,4.897846204880656
SUP-0136,有限会社小林保険,BD,Chemicals,68293226.48887739,0.210940170325247,1.68377897214387,1.014479337336467,1.1324432891858196,4.47749621132813,0.9443762049030429,18.374593072195704,5.9276793787498745,5.849006219204508,845.2447462747755,2437.0539979113396,42.83075251393597,24.34829617223318,74.23816922698175,92.72062556868454,0.9108528424576943,0.1089892232977501,0.7150729013234463,0.004263082999603036,0.30479275222062124,6.926979449324142e-05,0.7265407013297813,0.6563173609312394,0.6191495512674786,0.5254006189572948,0,2654,Air,AMER,171,619,0.027318408020382684,5.868812282422261
SUP-0137,鈴木通信株式会社,JP,Machinery,2690734.1993687274,0.20946829905134345,2.09977472473634,1.2193573990507935,2.126061104849832,6.735542712459888,0.8740317045589422,16.635564889068313,0.7393424384585607,8.973209953460964,3086.206220474215,5031.933771314686,44.01183418669858,36.08148969471203,29.805600194642178,37.73594468662873,0.9356396428041999,0.11925819614314781,0.722703283937291,0.03478883423948467,0.18930250398820433,0.004606319226686943,0.20244258948622806,0.8729609511605915,0.1674728871086459,0.9012400485540691,0,1357,Rail,APAC,373,562,0.013489037804078388,2.833394681164947
SUP-0138,주식회사 푸른,TW,Machinery,98094937.1095601,0.02377356465099521,1.0056829446798223,0.6149903864932488,2.2732751866472847,3.66121056273823,0.921685375475199,11.466299608496765,0.6984646510634046,14.809563090191915,3537.35147845902,2167.4567516944817,41.60068666923115,45.0065809570272,31.121800268209093,27.71590598041304,0.8756014215403447,0.11864245905396371,0.6968476971672555,0.008171723420673831,0.5697063986429575,0.0010079380104470658,0.35278691718097666,0.680106910165958,0.4848642248828551,0.8578986887337282,0,2722,Air,AMER,79,557,0.015841842344199764,4.629604965238845
SUP-0139,유한회사 한가람상사,CN,Metals,1604579.1330270506,0.12703707948121623,2.561068480985589,2.0280318807860285,1.0878496970528995,10.59693173083212,0.8456724418565361,18.055152839683227,4.669083478660239,5.002449577316523,3237.8092019745195,3572.3299589465,33.94396210436943,44.54173773987878,35.95650464177115,25.358729006261797,0.9746455584352455,0.03125317713441918,0.7328601669267397,0.021781981772739475,0.1979707398528009,0.0038631744492264755,0.382903471408625,0.5070474505828249,0.5563994195080946,0.795898027506125,0,1983,Ocean,AMER,426,571,0.05306725780689401,5.529854006353803
SUP-0140,村上農林有限会社,JP,Machinery,4929761.116381668,0.148771570690964,2.08747463213745,1.214376590351612,1.6457305472523385,25.0,0.8169131127035789,22.88396055111808,5.61979665619492,7.724919624295326,2045.201122386567,6628.482891388036,27.48148084370343,21.38896406500513,37.64550946749355,43.73802624619185,0.986719006767842,0.07899974043934592,0.8012654001563585,0.0005060094984887517,0.44949787409414405,0.0017122394197366393,0.09099400291494436,0.9079250289702563,0.22652300348941162,0.9015671755459913,0,3219,Rail,LATAM,123,570,0.05464195334762905,6.772264196997176
SUP-0141,合同会社山本食品,JP,Metals,327543076.4765368,0.13580909319158518,1.6295876210084557,1.1966522234333041,2.7409822935440173,2.10086620514692,0.7953637285362493,18.917363273264595,6.37326773963667,11.930942100297955,1933.8938210784897,4099.01592220684,41.08057330018775,44.67379829456818,24.434291160129877,20.841066165749446,0.9128982164823202,0.04722135678162664,0.8351680808370857,0.032244743077686794,0.35870076352904934,0.026217137501447534,0.16088754613784947,0.894454371593816,0.15501595206994756,0.8986919779473977,0,1255,Air,MEA,250,524,0.0036562385136394548,2.9955891298875867
SUP-0142,新格林耐特科技有限公司,PL,Electronics,129661831.8075747,0.13325977449599954,2.00077340097551,1.5483072801093467,4.1966030313152825,1.978482631567268,0.7667602763469458,11.989046873398415,3.0441527536891058,5.012540412284703,2719.440513169651,1542.358832320285,32.03247056999236,29.440343016158586,76.16993364786296,78.76206120169675,0.9564034277558908,0.04708838310552615,0.9556946074364564,0.05453572249429324,0.3563299708469128,0.00045567464271348556,0.2385368962727968,0.049676165545376405,0.24770619296552857,0.6614460089370947,0,3401,Road,MEA,105,548,0.34402797530704865,3.77130677617155
SUP-0143,林情報合同会社,IN,Automotive,473090177.96421194,0.2305358678909453,1.3104248658237103,1.0160043048875855,2.107627643859502,2.220639344804142,0.9024707131948446,8.029125787670713,3.074361706466784,7.3315279278140775,458.39549772319083,1182.3266818361287,71.94695045258422,26.3155821688545,62.908155839093745,108.53952412282347,0.8377970854522064,0.037179618345493465,0.6580352074698264,0.017722936104751646,0.1404181864340141,0.0007431324716050088,0.3740432223779275,0.6857747817658233,0.35077631333096676,0.6521992140423138,0,3087,Road,LATAM,235,612,0.00428350865392917,1.15961860233409
SUP-0144,有限会社橋本保険,JP,Chemicals,14029197.234038332,0.03086369068371008,1.3856481026309955,0.841113708520924,1.3860851546188644,16.19915901138246,0.9332267852214934,7.9344678279305345,1.3405976106445783,7.250005289526411,1385.429893806383,2216.1597415392885,62.60673861434755,22.569408999716117,34.71462505030919,74.75195466494061,0.9208895173413402,0.11770619088668419,0.7430465636008827,0.006343965530807119,0.06415729527604268,0.002135551968826311,0.11512075681218982,0.8797074023202968,0.22907476350253925,0.863843576491238,0,1228,Air,EMEA,228,719,0.018999047192787145,3.284679282298868
SUP-0145,(주) 국민,US,Metals,2410879.8394371,0.16742761581803906,1.4347155634089765,0.815617432740492,1.3067653619379875,10.317941299014686,0.7657654678637372,8.66586017423179,1.6803718040926645,3.8357016684546887,5021.505604165436,5424.529402125887,47.140648435555256,23.951373773041325,55.74876872839035,78.93804339090428,0.9568797426205209,0.13632528530576982,0.7051543480862014,0.0029624469582727885,0.5142482748742062,0.0004599169965905723,0.2196921501336482,0.4138464246671171,0.2089345887333204,0.7342706429052641,0,1776,Ocean,AMER,7,603,0.03219319771162293,3.447993796064115
SUP-0146,飞海科技科技有限公司,US,Electronics,14933620.013408735,0.1670416141193269,0.9457109006299801,0.6474733221682015,1.8859618090845387,4.021189465338191,0.8767901749720453,13.853495719935134,5.428847389903408,8.038555455889092,2533.2832512994073,1115.9325760756674,42.580090110099576,60.15505859057779,45.21593556723697,27.640967086758756,0.9375668512505222,0.04506675832365669,0.5842872050102049,0.0029443977478734572,0.6831124175072197,0.002417987890173325,0.184293833337682,0.40823480265184175,0.17774718010079657,0.6889529654886619,0,1953,Ocean,APAC,286,653,0.05295524404946663,2.6917936233993034
SUP-0147,유한회사 브레인,IN,Apparel,29623028.138576422,0.1735798008065144,2.135130028833642,1.3040212781676164,1.2593507300115054,4.614704019848212,0.8850076182760681,15.798292692819597,1.1257176656586383,7.5065227254526565,3224.1118059870514,1845.2771949362145,35.332964955699865,33.88472444862342,57.96932494989167,59.41756545696811,0.8759234691238728,0.04909809209678864,0.73139998473479,0.020189735505702758,0.2279012232119195,8.719961831028088e-06,0.45289933403647537,0.5704712387700797,0.2991614534395791,0.6380898944479442,0,2812,Rail,MEA,394,760,0.008068197454506541,4.868598313922042
SUP-0148,株式会社鈴木建設,DE,Chemicals,28288825.68956357,0.17993621709012517,2.357208510151228,1.790962811155572,1.5125308379063604,2.3320905546109385,0.8022347042919189,6.005849079926088,2.014081345512894,9.752680056211831,2262.614770167082,4135.973790227854,22.0994010746332,32.13175324932368,20.65270778135914,10.62035560666866,0.9356095515877061,0.18772620153433794,0.3,0.08359335212426006,0.17104102185962192,0.0006503818005959972,0.07792749707833875,0.13312340513815177,0.13768895402643572,0.8399966391095752,0,2524,Multimodal,MEA,468,844,0.028530414081410285,4.358061219238604
SUP-0149,주식회사 에코,CN,Electronics,233189260.23828653,0.21902686744083388,1.3358886890590222,0.8776893419410041,0.7155342884881821,9.13416451789911,0.9510273693575121,9.468802486454855,0.5380323923265253,4.0818763102611015,427.9755193124785,1626.448486336612,33.56658609383373,26.980145849029615,37.606220043428166,44.192660288232275,0.9152731096411276,0.019961129212798637,0.8755931788054293,0.06195869280199156,0.3508482761442375,0.0006215682728936742,0.42399897063420783,0.5411256230846717,0.5451789101801452,0.8123826102962076,1,3114,Multimodal,MEA,168,359,0.002544714194162533,1.4483037748345173
SUP-0150,Mitschke Wirth OHG mbH,GB,Apparel,11727641.678535832,0.14778223524215803,1.8302652556344492,1.2533769623255528,2.9394847705914313,3.3071227141782944,0.9756986918369007,13.758306250281898,2.934182687342763,7.4259839366565,1689.6148981547756,2529.1009581297812,38.11317463715247,79.7097127364687,39.29042050256109,-2.3061175967551435,0.9153774464822857,0.04692741567305899,0.5799327183499753,0.052252295841007525,0.32672899846455977,0.0005886970114430247,0.1674445302331579,0.18984983901792563,0.14867782728390186,0.8952346725361391,0,1368,Air,EMEA,440,692,0.00817500800201538,4.991587446138372
SUP-0151,주식회사 비전,ID,Semiconductors,48840426.68759439,0.0283938426859435,1.5224758487882364,0.8891951377881415,0.6810559372832835,3.639836519577202,0.8831070789388875,7.769144419150565,0.9000207966166586,14.744454291170523,4901.304463730516,1387.2019801663687,40.1162941537306,50.501558416537065,55.24738725656955,44.862122993763094,0.8335481017980021,0.08011091068078198,0.7449454514027951,0.04407493737648399,0.5290597763769885,0.0001946774403620885,0.48686370698720505,0.8134690182250279,0.5189901527800833,0.6480822362986521,0,1857,Air,EMEA,439,423,0.00888369268662502,2.8174660991245806
SUP-0152,Garcia-Perry,CN,Chemicals,3344225.5535314064,0.0548504482773518,1.8193552655402738,1.3104180767342537,1.0415739095550431,7.293852114459678,0.8982361649102477,15.134124224278423,3.8258681150893907,20.0,636.4669363075279,6067.371898511588,44.15978559654407,22.45638882947565,29.541061163969985,51.244457931038404,0.9767215595836739,0.07962593526094332,0.6102611142659028,0.009374318625058001,0.11911743136337871,0.0028240257519572634,0.4194571485303981,0.49700459423478344,0.41395146720455545,0.8521693062888196,0,1589,Air,MEA,494,408,0.03898928418864437,5.713572470440049
SUP-0153,Guerra Ltd,IN,Automotive,59449308.8969682,0.1635865371485953,1.365781548292075,0.8271955060489709,1.4312611182660888,3.855898483595765,0.9114990308836206,10.44669702766958,3.4362109551948405,14.0141093732148,7107.38128760125,5470.452027637323,52.906810799575545,26.857738134679895,11.588748122851491,37.637820787747145,0.883967652725517,0.25,0.6846303449746964,0.004815937459572093,0.23485206025666777,0.00034038156013282305,0.35434017818073926,0.6619437162472422,0.41424037602234876,0.571717391594341,0,3322,Road,AMER,189,736,0.06775783484826611,2.360974307814031
SUP-0154,雨林木风计算机信息有限公司,CN,Metals,24305594.310928345,0.1497398394105902,1.2648739249906853,0.9533300361250382,4.457518084907733,3.7136945073600067,0.8461027292768074,8.484914857518042,0.5956232976814363,4.101957288248646,4330.840210182393,3279.8193695924906,27.747295370679588,27.5031950800209,23.55057275935839,23.794673050017074,0.8893437041108124,0.06191147370304665,0.7101442873440543,0.0003354058712966112,0.21647253730314087,0.000979601699359742,0.42443524301802094,0.5372977290298043,0.42898893207684996,0.8025164858346895,0,1134,Air,LATAM,426,337,0.04883386746413456,4.549436000135357
SUP-0155,合同会社佐々木ガス,MX,Pharmaceuticals,5391710.952638962,0.11765759768605494,2.26058236972311,1.2915851990054272,1.0474830686343215,4.519765737088531,0.9072038146892244,12.51093067535467,1.237693328265383,9.258354573494854,3247.5196501149394,1321.3335951689216,27.848239677830318,31.76448339712653,39.231343529798394,35.31509981050219,0.9111084254684866,0.061910351778518516,0.6770128180552047,0.03437811786752345,0.049137186816193744,0.0006860764057345985,0.5437541775729339,0.5032586893167778,0.5329270954231875,0.6184273464147478,0,2155,Ocean,AMER,284,766,0.022656339724484862,3.890035702297501
SUP-0156,Bowen-Chavez,US,Metals,15071879.422251867,0.19194633632579045,1.617430573650296,1.3631193405724038,0.9051908365678486,8.467915132112568,0.7074716182482309,14.822409111527369,2.3600193035942683,5.803299949217287,3735.232115027752,5230.349503731789,65.38825609314635,22.63527664800747,41.76013234505303,84.51311179019191,0.9434169620491044,0.11760786839293177,0.47428287299736654,0.06332083957800948,0.08431290648784817,0.0015365282563831113,0.07451675716360236,0.3705246378113811,0.1806430427870514,0.6598899504553764,0,465,Multimodal,AMER,33,723,0.05190605038626575,5.21506181909337
SUP-0157,Williams-Page,VN,Automotive,16712182.57543633,0.08459691250675817,3.0241579383870825,2.2843221750120177,0.9699699858362646,16.729848517032643,0.9510284947424278,7.970406879386935,1.187629251950614,8.51603022788287,2450.982198782165,395.62860924753545,49.81881060370744,35.71342288677082,93.86654705214121,107.97193476907785,0.8300570795688522,0.09377855699882226,0.5628779383917646,0.0798397094571982,0.16566966820686146,0.0062054030925870135,0.4814526234171963,0.6812401667512754,0.5100677908381364,0.673851804809326,0,3107,Multimodal,LATAM,138,847,0.01653047577788551,4.770011132837261
SUP-0158,Wong-Byrd,TH,Food & Beverage,14071889.90006527,0.08417680647994563,1.671786791420049,1.0106266626045628,3.652231317095491,7.1591337269505555,0.9533732092630025,10.790798822147813,1.9624895493148533,5.02231833646999,5289.636655515616,1020.8624585836402,31.302301435903843,53.56175315422385,54.129169626195605,31.869717907875597,0.8779932754124647,0.014069006976497723,0.835243304376221,0.0744785260416808,0.4603992417167723,0.0009720334743869995,0.3645890620626926,0.6223198574739733,0.37498542953541114,0.7021946621378918,0,1420,Multimodal,MEA,337,667,0.005455465178343911,3.9448775419658815
SUP-0159,群英网络有限公司,BR,Pharmaceuticals,834783096.6131805,0.17851153717965249,1.2487918799238977,0.6921159175990953,0.24972169627505458,8.522002759608917,0.9823717935626496,15.391866009070501,5.884477581720061,3.136988549548372,4146.873974217735,2519.050046879913,35.061916183948206,17.717427441601025,42.13021333105377,59.47470207340094,0.9435682708560328,0.05891586680744846,0.700891492171865,0.03405505155134956,0.2307825160444957,0.0025627341612951466,0.5394849802606528,0.5278384514140454,0.49979969909697947,0.5649355493608071,0,1262,Ocean,EMEA,84,780,0.12657772638043022,2.078951838655914
SUP-0160,(유) 인포전자,CN,Automotive,19837963.242127784,0.13840795772645093,2.3823377724846093,1.5493268493450174,0.739602198227606,3.8194894059432567,0.8617946724482266,8.322435233513147,0.7863095126223114,6.219822570182456,493.4876325118027,1411.0433665465491,35.12504544040349,19.081920291475683,39.79751056075067,55.84063570967848,0.8310723493243306,0.09009149719516062,0.6743640423179236,0.02078759789989465,0.4271064686335123,0.000901481677048296,0.4426877209691322,0.5135877783254119,0.4554464893789486,0.7989370215581845,0,2140,Rail,MEA,220,365,0.008376943893293015,2.14126337774375
SUP-0161,有限会社清水鉱業,MY,Semiconductors,14830668.33688723,0.21727912861639387,1.992200983180582,1.1870409612156725,6.950219386599812,2.5440612195199015,0.8892672528843539,5.318129159660122,1.1887865156102606,10.604742940973608,2018.8297739062184,4538.196487721703,37.06338847862952,24.69835341079066,70.25220468128157,82.61723974912043,0.9373409043733536,0.18844466795502385,0.8390921971867598,0.0040879428499252714,0.2995825346168806,0.0003395842817706841,0.3389627564181344,0.4085539931050882,0.307491137949362,0.8055427983070651,0,1835,Rail,EMEA,388,789,0.019313826771192012,3.3469735863323
SUP-0162,佐藤通信株式会社,CN,Automotive,364068.779987923,0.078187614794118,2.050455285765015,1.2621032089105453,1.924236458451334,7.562402916508598,0.9370138337346472,5.650325065132502,1.3045402478162567,8.533502422321625,2430.3506583623835,542.0096783402305,44.21540407688382,25.160662826906403,30.11263267537381,49.16737392535123,0.915077009800586,0.048138896963135676,0.8476950622754933,0.05283782446535363,0.5087754389904697,0.0005866322629098491,0.43564361850422656,0.4812317926466376,0.4544637979387074,0.8037642139524357,0,3099,Air,AMER,79,388,0.057424296548219914,4.463173490839953
SUP-0163,小林銀行株式会社,CN,Electronics,4039313.4446020336,0.16524671421315948,2.3565064480496423,1.913071029891067,0.6951754845014112,5.1396894516785165,0.8335505385284713,9.884566170204392,1.46825279872391,9.038325545296454,2292.1521746309627,1094.9985598003582,100.88659845208558,66.64542152045415,37.707465779306574,71.94864271093802,0.8725682108082548,0.059291102289455305,0.7385789011821546,0.049748742161192565,0.012871867971444441,0.0004741012410412717,0.42778220330794015,0.5006708594074061,0.5473554485423643,0.7961801954300757,1,1953,Road,MEA,250,472,0.03249675530573765,3.306453042306125
